year,country,gdp_Bn.USD,industry_va_MioEUR,industry_va_PerUnit,gdp_X_industry_va_PerUnit_MrdEUR,industry_va_MrdEUR
2051,Denmark,686.4743131821999,,,,
2051,Estonia,102.1060243572,,,,
2051,Finland,466.74916496080004,,,,
2051,France,5544.7939558687485,,,,
2051,Germany,7015.1314390344,,,,
2051,Greece,600.0335957232002,,,,
2051,Hungary,599.0903043677699,,,,
2051,Ireland,1006.0976788824,,,,
2051,Italy,4132.10800861539,,,,
2051,Latvia,107.87073576684001,,,,
2051,Lithuania,211.57809120223996,,,,
2051,Luxembourg,143.78588772999998,,,,
2051,Netherlands,1991.4942416064,,,,
2051,Norway,653.3940270816,,,,
2051,Poland,2327.7940738708503,,,,
2051,Portugal,689.3342556297499,,,,
2051,Romania,1105.92463688376,,,,
2051,Slovakia,316.24436302385004,,,,
2051,Slovenia,148.12659804940003,,,,
2051,Spain,3581.5649572225598,,,,
2051,Sweden,1094.93215316839,,,,
2052,Austria,838.1629535877499,,,,
2052,Belgium,1115.31474277179,,,,
2052,Bulgaria,334.16215535246994,,,,
2052,Croatia,266.90928633164,,,,
2052,Czechia,775.1126687039999,,,,
2052,Denmark,696.4123910751999,,,,
2052,Estonia,103.43251213666001,,,,
2052,Finland,472.71098651535,,,,
2052,France,5626.50800403756,,,,
2052,Germany,7092.0948788000005,,,,
2052,Greece,607.6249285044199,,,,
2052,Hungary,605.7983675621999,,,,
2052,Ireland,1019.0679327108,,,,
2052,Italy,4173.65209252395,,,,
2052,Latvia,108.5354325187,,,,
2052,Lithuania,212.8860777451,,,,
2052,Luxembourg,145.734627808,,,,
2052,Netherlands,2023.6337489951998,,,,
2052,Norway,660.0703573743,,,,
2052,Poland,2330.6352150347,,,,
2052,Portugal,699.4656703601999,,,,
2052,Romania,1111.35486868812,,,,
2052,Slovakia,317.99805821556,,,,
2052,Slovenia,149.85416365864,,,,
2052,Spain,3627.4735379256804,,,,
2052,Sweden,1111.2155193663,,,,
2053,Austria,846.2801246295999,,,,
2053,Belgium,1126.65846908121,,,,
2053,Bulgaria,336.94658956484994,,,,
2053,Croatia,269.07132181391006,,,,
2053,Czechia,783.1138461323299,,,,
2053,Denmark,706.1441150687001,,,,
2053,Estonia,104.75387481147,,,,
2053,Finland,478.75270127920004,,,,
2053,France,5708.9629237749505,,,,
2053,Germany,7167.093203147019,,,,
2053,Greece,615.4726607320199,,,,
2053,Hungary,612.5901083681599,,,,
2053,Ireland,1032.5559205851,,,,
2053,Italy,4216.027341659131,,,,
2053,Latvia,109.24621774845,,,,
2053,Lithuania,214.08148869692,,,,
2053,Luxembourg,147.6889212798,,,,
2053,Netherlands,2054.6096489982,,,,
2053,Norway,666.695951064,,,,
2053,Poland,2334.28741867188,,,,
2053,Portugal,710.00384116948,,,,
2053,Romania,1116.9759480454002,,,,
2053,Slovakia,319.77105844308,,,,
2053,Slovenia,151.69345341998,,,,
2053,Spain,3675.3296939519996,,,,
2053,Sweden,1127.37216297772,,,,
2054,Austria,854.5532751159599,,,,
2054,Belgium,1137.964180276,,,,
2054,Bulgaria,339.91908298005,,,,
2054,Croatia,271.314824171,,,,
2054,Czechia,791.4197092984001,,,,
2054,Denmark,715.6724986291999,,,,
2054,Estonia,106.11273418956,,,,
2054,Finland,484.9290769092,,,,
2054,France,5792.603995217001,,,,
2054,Germany,7243.13244479145,,,,
2054,Greece,623.44866988642,,,,
2054,Hungary,619.4734065686999,,,,
2054,Ireland,1046.5961193585,,,,
2054,Italy,4259.726574368341,,,,
2054,Latvia,109.97861149314,,,,
2054,Lithuania,215.14370021370001,,,,
2054,Luxembourg,149.59720625300002,,,,
2054,Netherlands,2084.93123332,,,,
2054,Norway,673.3307969388001,,,,
2054,Poland,2339.3161288089605,,,,
2054,Portugal,720.9884165372799,,,,
2054,Romania,1122.84940136746,,,,
2054,Slovakia,321.60612765093003,,,,
2054,Slovenia,153.60920760719998,,,,
2054,Spain,3724.8765133226393,,,,
2054,Sweden,1143.48955252004,,,,
2055,Austria,862.77487456282,,,,
2055,Belgium,1149.2024152053202,,,,
2055,Bulgaria,343.11357738699996,,,,
2055,Croatia,273.56198436512994,,,,
2055,Czechia,800.2039026144598,,,,
2055,Denmark,724.8762684275,,,,
2055,Estonia,107.51720354494002,,,,
2055,Finland,491.2277708944,,,,
2055,France,5876.829487429779,,,,
2055,Germany,7319.6764647344,,,,
2055,Greece,631.50383972608,,,,
2055,Hungary,626.4462798568801,,,,
2055,Ireland,1060.7125038047998,,,,
2055,Italy,4303.40208001782,,,,
2055,Latvia,110.76050721848,,,,
2055,Lithuania,216.17887699296,,,,
2055,Luxembourg,151.4642070477,,,,
2055,Netherlands,2114.4286209545,,,,
2055,Norway,679.9047032124,,,,
2055,Poland,2345.64012851817,,,,
2055,Portugal,732.1128355817999,,,,
2055,Romania,1129.37239575611,,,,
2055,Slovakia,323.53500037716,,,,
2055,Slovenia,155.61600985004998,,,,
2055,Spain,3775.3683103934995,,,,
2055,Sweden,1159.558882144,,,,
2056,Austria,870.97107348131,,,,
2056,Belgium,1160.62216167769,,,,
2056,Bulgaria,346.66974612750005,,,,
2056,Croatia,275.86143221448003,,,,
2056,Czechia,809.7007422586499,,,,
2056,Denmark,733.976051451,,,,
2056,Estonia,109.01198807563,,,,
2056,Finland,497.63248497125005,,,,
2056,France,5962.037348196719,,,,
2056,Germany,7397.42316955153,,,,
2056,Greece,639.6840695259001,,,,
2056,Hungary,633.51899297522,,,,
2056,Ireland,1075.5721095064,,,,
2056,Italy,4347.217439544899,,,,
2056,Latvia,111.60865277079,,,,
2056,Lithuania,217.2037420221,,,,
2056,Luxembourg,153.2845538353,,,,
2056,Netherlands,2143.32621097,,,,
2056,Norway,686.50515322,,,,
2056,Poland,2353.50211802304,,,,
2056,Portugal,743.40517961,,,,
2056,Romania,1136.9483083101002,,,,
2056,Slovakia,325.6815321984001,,,,
2056,Slovenia,157.73831473302,,,,
2056,Spain,3827.1889974825,,,,
2056,Sweden,1175.6724601490002,,,,
2057,Austria,879.3119094503999,,,,
2057,Belgium,1172.48744290328,,,,
2057,Bulgaria,350.5973751384001,,,,
2057,Croatia,278.2378562517,,,,
2057,Czechia,819.9121775944,,,,
2057,Denmark,742.990249593,,,,
2057,Estonia,110.593650996,,,,
2057,Finland,504.07949231796,,,,
2057,France,6048.28782910688,,,,
2057,Germany,7476.748309691399,,,,
2057,Greece,648.00127835514,,,,
2057,Hungary,640.7904289366701,,,,
2057,Ireland,1090.3486594851001,,,,
2057,Italy,4391.33568443502,,,,
2057,Latvia,112.55636733960002,,,,
2057,Lithuania,218.17173511355,,,,
2057,Luxembourg,155.1657137515,,,,
2057,Netherlands,2172.0834917240004,,,,
2057,Norway,693.2462431236999,,,,
2057,Poland,2362.8112065197506,,,,
2057,Portugal,754.6122037218299,,,,
2057,Romania,1145.8811040704,,,,
2057,Slovakia,328.02699698208,,,,
2057,Slovenia,159.98325288267998,,,,
2057,Spain,3882.5632364357803,,,,
2057,Sweden,1192.3019119264002,,,,
2058,Austria,888.24953946508,,,,
2058,Belgium,1184.9860826693998,,,,
2058,Bulgaria,354.9498232132,,,,
2058,Croatia,280.582924176,,,,
2058,Czechia,830.69410939026,,,,
2058,Denmark,751.9389243928,,,,
2058,Estonia,112.28995606287,,,,
2058,Finland,510.57402092928,,,,
2058,France,6136.837661359819,,,,
2058,Germany,7561.19223777376,,,,
2058,Greece,656.6423656228801,,,,
2058,Hungary,648.24895204069,,,,
2058,Ireland,1105.914647894,,,,
2058,Italy,4435.607416511821,,,,
2058,Latvia,113.60806764091001,,,,
2058,Lithuania,219.11560224065997,,,,
2058,Luxembourg,157.04105220760002,,,,
2058,Netherlands,2200.7307933648,,,,
2058,Norway,700.1854404850001,,,,
2058,Poland,2373.47319495116,,,,
2058,Portugal,765.7730018072799,,,,
2058,Romania,1156.5689392651798,,,,
2058,Slovakia,330.54902998542,,,,
2058,Slovenia,162.40712069232,,,,
2058,Spain,3939.5471095137505,,,,
2058,Sweden,1209.4936322627998,,,,
2059,Austria,897.7203495576,,,,
2059,Belgium,1197.79338516864,,,,
2059,Bulgaria,359.67797974648,,,,
2059,Croatia,282.95530490304,,,,
2059,Czechia,842.0666670946199,,,,
2059,Denmark,760.8059281251,,,,
2059,Estonia,114.09892488215999,,,,
2059,Finland,517.1214088565,,,,
2059,France,6227.0312571146405,,,,
2059,Germany,7651.24075006633,,,,
2059,Greece,665.66439810212,,,,
2059,Hungary,655.9332498068,,,,
2059,Ireland,1121.6699639406,,,,
2059,Italy,4481.14527041607,,,,
2059,Latvia,114.75627612848,,,,
2059,Lithuania,220.02653684423998,,,,
2059,Luxembourg,158.9395941864,,,,
2059,Netherlands,2229.1500480427003,,,,
2059,Norway,707.2506137184,,,,
2059,Poland,2385.7843190375997,,,,
2059,Portugal,777.147534158,,,,
2059,Romania,1168.4306556587999,,,,
2059,Slovakia,333.29167800700003,,,,
2059,Slovenia,164.92236940237,,,,
2059,Spain,3998.1289050221003,,,,
2059,Sweden,1227.5197305018,,,,
2060,Austria,907.8411345538599,,,,
2060,Belgium,1211.21870146074,,,,
2060,Bulgaria,364.80434524349994,,,,
2060,Croatia,285.27980922552,,,,
2060,Czechia,854.0072193618199,,,,
2060,Denmark,769.7015345835,,,,
2060,Estonia,116.02443674892,,,,
2060,Finland,523.98925985448,,,,
2060,France,6317.6842374282405,,,,
2060,Germany,7744.885380150919,,,,
2060,Greece,675.18358183165,,,,
2060,Hungary,663.8872842424202,,,,
2060,Ireland,1137.7235988656998,,,,
2060,Italy,4527.8177668204,,,,
2060,Latvia,116.04204392951999,,,,
2060,Lithuania,220.98009310332998,,,,
2060,Luxembourg,160.8980521704,,,,
2060,Netherlands,2257.4092253742,,,,
2060,Norway,714.6032530486001,,,,
2060,Poland,2400.15581317486,,,,
2060,Portugal,788.42894458698,,,,
2060,Romania,1180.20516467226,,,,
2060,Slovakia,336.251411496,,,,
2060,Slovenia,167.58958883416003,,,,
2060,Spain,4058.79103014204,,,,
2060,Sweden,1246.39279287,,,,
